source_doc,eval_type,eval_method,variant,score,duration
10051,Embeddings-based,LongDocFACTScore,10066_1,-4.8025817687694845,3.9304678440093994
10051,Embeddings-based,LongDocFACTScore,10067_1,-4.924270461587345,4.4724836349487305
10051,Embeddings-based,LongDocFACTScore,10068_1,-4.910144702247951,3.837667942047119
10063,Embeddings-based,LongDocFACTScore,source,-2.2812300473451614,1.475785493850708
10063,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.1,-4.770649603434971,1.476259708404541
10063,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.3,-5.705235821860177,1.4885075092315674
10063,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.5,-6.869726453508649,1.476916790008545
10063,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.7,-7.429229100545247,1.4812674522399902
10063,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.9,-7.824352627708798,1.5004887580871582
10063,Embeddings-based,LongDocFACTScore,deleted_words_0.1,-4.637578797340393,1.4575014114379883
10063,Embeddings-based,LongDocFACTScore,deleted_words_0.3,-5.641547368122981,1.2136600017547607
10063,Embeddings-based,LongDocFACTScore,deleted_words_0.5,-7.089848171580922,1.1659431457519531
10063,Embeddings-based,LongDocFACTScore,deleted_words_0.7,-8.137515640258789,0.8663952350616455
10063,Embeddings-based,LongDocFACTScore,deleted_words_0.9,-9.009119669596354,0.7765250205993652
10063,Embeddings-based,LongDocFACTScore,inserted_sentence_0.1,-2.6316015252045224,1.2339298725128174
10063,Embeddings-based,LongDocFACTScore,inserted_sentence_0.3,-3.152576940901139,1.361541748046875
10063,Embeddings-based,LongDocFACTScore,inserted_sentence_0.5,-3.3965618892719873,1.4446356296539307
10063,Embeddings-based,LongDocFACTScore,inserted_sentence_0.7,-3.6605632587483057,1.475579023361206
10063,Embeddings-based,LongDocFACTScore,inserted_sentence_0.9,-4.149225573648106,1.568267583847046
10063,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.1,-5.757149105980282,1.502028465270996
10063,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.3,-7.856707527523949,1.6483032703399658
10063,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.5,-8.84147420796481,1.558812141418457
10063,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.7,-9.133470752022482,1.5897712707519531
10063,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.9,-8.774045792492954,1.6950147151947021
10063,Embeddings-based,LongDocFACTScore,removed_sentence_0.1,-2.304628531138102,1.1526405811309814
10063,Embeddings-based,LongDocFACTScore,removed_sentence_0.3,-2.6050557136535644,1.0681204795837402
10063,Embeddings-based,LongDocFACTScore,removed_sentence_0.5,-2.9408426880836487,0.9857118129730225
10063,Embeddings-based,LongDocFACTScore,removed_sentence_0.7,-2.4172242979208627,0.900660514831543
10063,Embeddings-based,LongDocFACTScore,removed_sentence_0.9,-2.5759005546569824,0.7357075214385986
10063,Embeddings-based,LongDocFACTScore,repeated_sentence_0.1,-2.4343910552561283,1.29860258102417
10063,Embeddings-based,LongDocFACTScore,repeated_sentence_0.3,-2.5976607114076615,1.433309555053711
10063,Embeddings-based,LongDocFACTScore,repeated_sentence_0.5,-2.7065071488420167,1.6008384227752686
10063,Embeddings-based,LongDocFACTScore,repeated_sentence_0.7,-2.7842546041522707,1.7850685119628906
10063,Embeddings-based,LongDocFACTScore,repeated_sentence_0.9,-2.842565195634961,1.898277997970581
10063,Embeddings-based,LongDocFACTScore,10023_1,-6.49929440623582,5.33565878868103
10063,Embeddings-based,LongDocFACTScore,10024_1,-6.635569116343623,5.267185688018799
10063,Embeddings-based,LongDocFACTScore,10025_1,-6.5715204394140905,6.57599139213562
10063,Embeddings-based,LongDocFACTScore,10050_1,-6.199975081852505,2.973749876022339
10063,Embeddings-based,LongDocFACTScore,10051_1,-6.3431537891256395,3.1182403564453125
10063,Embeddings-based,LongDocFACTScore,10064_1,-5.215473049565365,1.4925923347473145
10063,Embeddings-based,LongDocFACTScore,10065_1,-5.538137994314495,2.162320375442505
10063,Embeddings-based,LongDocFACTScore,10066_1,-5.4382422520564155,1.841982126235962
10063,Embeddings-based,LongDocFACTScore,10067_1,-5.7562671829672425,2.145524024963379
10063,Embeddings-based,LongDocFACTScore,10068_1,-5.82863422062086,1.647010326385498
10064,Embeddings-based,LongDocFACTScore,source,-2.0616598160643327,1.7082674503326416
10064,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.1,-4.4187602118441935,1.667992353439331
10064,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.3,-5.610078121486463,1.6828444004058838
